User_Id,NAV_Category,IDV_Category,Owned,Parking_Space,Anti_Theft,Commute,Locality,DL_Suspended,State,makeId,modelId,makeName,modelName,usage,year,Price,Liability Coverage,Comp,Collision,Car Rental,Umbrella,PIP,Med,Gap
8590,III,II,Yes,OUT,No,Work,Rural,No,Oklahoma,20070,57928,Lexus,RC350,Used,2015,29003.6742, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8597,III,II,Yes,OUT,No,Work,Rural,No,Connecticut,20089,36343233,Volkswagen,TiguanLimited,Used,2017,18188.2667, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8608,III,II,Yes,IN,No,Work,Urban,No,Missouri,20088,51703,Toyota,AvalonHybrid,Used,2018,29232.8, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8609,III,II,False,OUT,No,Work,Rural,No,Arizona,20005,20444,BMW,328,Used,2015,17705.4783, '15/30/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
8612,III,II,Yes,IN,No,Leisure,Urban,No,Iowa,20070,57887,Lexus,NX200t,Used,2015,25378.1786, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8615,III,II,Yes,OUT,No,Work,Rural,No,Connecticut,20053,20770,Chevrolet,Camaro,Used,2014,15854.6667, '25/50/25[23]',,,Car Rental I,,,,
8618,III,II,False,OUT,No,Work,Rural,No,Arizona,20052,47563,Cadillac,ATS,Used,2014,16285.6923, '15/30/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
8622,III,II,Yes,IN,No,Leisure,Urban,No,Oklahoma,20005,34991443,BMW,330GranTurismo,Used,2017,29653.8889, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8630,III,II,Yes,OUT,No,Leisure,Urban,No,Ohio,20001,21422,Acura,MDX,Used,2013,16082.1667, '20/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8633,III,II,Yes,OUT,No,Leisure,Rural,No,Nebraska,20070,57887,Lexus,NX200t,Used,2016,29152.1, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
8635,III,II,Yes,OUT,No,Leisure,Rural,No,New Jersey,20019,54868,INFINITI,Q60IPL,Used,2014,20994.0, '0/0/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8638,III,II,Yes,IN,No,Work,Urban,No,Nevada,20053,20770,Chevrolet,Camaro,Used,2014,15854.6667,'25/50/20[30]',,,Car Rental I,,,,
8641,III,II,Yes,OUT,Yes,Leisure,Urban,No,Georgia,20053,26508,Chevrolet,Express3500,Used,2019,26990.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8642,III,II,Yes,OUT,Yes,Work,Rural,No,New York,20088,30003416,Toyota,RAV4Hybrid,Used,2017,26477.6, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8644,III,II,Yes,OUT,No,Leisure,Urban,No,Illinois,20044,22313,Volvo,XC70,Used,2014,16487.3333,'20/40/15[25]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8648,III,II,Yes,OUT,No,Leisure,Urban,No,New Hampshire,20041,30031770,Subaru,Crosstrek,Used,2017,20500.0,,Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8652,III,II,Yes,OUT,Yes,Leisure,Rural,No,Iowa,20005,56067,BMW,i3,Used,2016,21213.2593, '20/40/15',Comprehensive Coverage,,Car Rental I,,,,
8657,III,II,Yes,IN,No,Work,Urban,No,Kansas,20060,58488,FIAT,500X,Used,2018,18772.8182, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8668,III,II,Yes,IN,No,Work,Urban,No,New Mexico,20088,22358,Toyota,Venza,Used,2014,20898.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8672,III,II,Yes,OUT,No,Work,Urban,No,Maine,20068,33910101,Kia,Niro,Used,2017,18339.2857, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8673,III,II,Yes,IN,No,Work,Urban,No,Michigan,20073,21447,Mazda,Mazda6,Used,2018,23569.3,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8677,III,II,Yes,IN,Yes,Leisure,Rural,No,Ohio,20049,22159,Audi,TT,Used,2015,26622.3333, '20/50/25',Comprehensive Coverage,,Car Rental I,,,,
8680,III,II,Yes,OUT,No,Work,Urban,No,Montana,20006,30000872,Buick,Cascada,Used,2019,26923.6, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8682,III,II,Yes,OUT,No,Leisure,Rural,No,Kentucky,20019,54814,INFINITI,Q70,Used,2015,25461.0, '25/50/25[27]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8696,III,II,Yes,IN,No,Leisure,Urban,No,Virginia,20070,21289,Lexus,IS350,Used,2016,28268.7333, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8698,III,II,Yes,OUT,No,Work,Urban,No,Michigan,20061,26509,GMC,Savana2500,Used,2014,21588.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8705,III,II,Yes,OUT,No,Leisure,Urban,No,New Hampshire,20019,52108,INFINITI,Q50,Used,2018,22541.3478,,Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8716,III,II,Yes,OUT,No,Leisure,Urban,No,Mississippi,20001,21831,Acura,RDX,Used,2014,16460.4286, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8731,III,II,Yes,IN,No,Leisure,Rural,No,Arkansas,20049,21914,Audi,S5,Used,2013,25233.75, '25/50/15',Comprehensive Coverage,,Car Rental I,,,,
8732,III,II,Yes,IN,No,Work,Rural,No,Mississippi,20005,36963,BMW,535GranTurismo,Used,2014,17079.5, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8741,III,II,Yes,IN,No,Leisure,Urban,No,West Virginia,20041,21378,Subaru,Legacy,Used,2016,15616.0,'20/40/10',,,Car Rental I,,,,
8743,III,II,Yes,OUT,No,Leisure,Rural,No,Kentucky,20005,20445,BMW,335,Used,2015,24087.4516, '25/50/25[27]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8752,III,II,Yes,OUT,No,Work,Urban,No,Colorado,20006,30000872,Buick,Cascada,Used,2019,26957.5128, '25/50/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8757,III,II,Yes,OUT,No,Work,Rural,No,Illinois,20049,20591,Audi,A3,Used,2015,17342.5526,'20/40/15[25]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8763,III,II,Yes,OUT,No,Work,Rural,No,Michigan,20077,52189,Nissan,NAME,Used,2018,27370.1818,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8769,III,II,Yes,OUT,No,Work,Urban,No,Hawaii,20049,20593,Audi,A5,Used,2014,20871.8889,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8770,III,II,Yes,IN,Yes,Leisure,Rural,No,South Carolina,20049,20598,Audi,A6,Used,2016,23462.413, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
8778,III,II,Yes,IN,No,Leisure,Urban,No,New Hampshire,20028,36279868,MercedesBenz,CLA250,Used,2018,27602.7333,,Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8780,III,II,False,IN,No,Leisure,Urban,No,Oregon,20068,21970,Kia,Sedona,Used,2017,20046.5, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
8785,III,II,Yes,IN,No,Work,Urban,Yes,Alabama,20060,51868,FIAT,500L,Used,2016,15525.0, '25/50/25',,,Car Rental I,,,,
8788,III,II,Yes,IN,Yes,Leisure,Rural,No,New Jersey,20044,21920,Volvo,S80,Used,2013,15993.0, '0/0/5',,,Car Rental I,,Personal Injury Protection,Med Pay,
8789,III,II,Yes,IN,No,Work,Urban,No,Arkansas,20005,22310,BMW,0,Used,2017,25817.5, '25/50/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8790,III,II,Yes,OUT,Yes,Leisure,Rural,Yes,Kansas,20019,56611,INFINITI,Q70h,Used,2016,25498.5, '25/50/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8796,III,II,Yes,OUT,No,Leisure,Urban,No,Florida,20088,22358,Toyota,Venza,Used,2014,16989.1538, '0/0/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8797,III,II,Yes,OUT,No,Leisure,Urban,No,Maryland,20001,58167,Acura,RLXSportHybrid,Used,2014,26519.0, '30/60/15\xa0[28]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8802,III,II,False,IN,No,Leisure,Rural,No,Connecticut,20077,27663,Nissan,370Z,Used,2014,22994.4444, '25/50/25[23]',Comprehensive Coverage,,Car Rental I,,,,'Gap Insurance'
8833,III,II,Yes,OUT,Yes,Work,Urban,No,Tennessee,20070,27664,Lexus,RX450h,Used,2013,21576.7, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8839,III,II,Yes,OUT,No,Leisure,Rural,No,Pennsylvania,20088,51703,Toyota,AvalonHybrid,Used,2013,16159.8261, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8840,III,II,Yes,IN,No,Leisure,Rural,No,Idaho,20005,56207,BMW,0,Used,2014,22892.0, '25/50/15[24]',Comprehensive Coverage,,Car Rental I,,,,
8871,III,II,Yes,IN,Yes,Work,Urban,No,New Jersey,20088,22101,Toyota,Sienna,Used,2018,22320.5, '0/0/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8881,III,II,Yes,IN,No,Leisure,Urban,No,Virginia,20017,34743,Honda,Crosstour,Used,2014,16796.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8883,III,II,Yes,OUT,No,Work,Urban,Yes,Washington,20041,30031781,Subaru,CrosstrekHybrid,Used,2016,22380.7976, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8884,III,II,Yes,IN,Yes,Work,Rural,No,Virginia,20001,58167,Acura,RLXSportHybrid,Used,2014,26519.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8886,III,II,Yes,IN,Yes,Work,Rural,No,Minnesota,20017,36363973,Honda,ClarityPlugInHybrid,Used,2018,26113.8864, '30/60/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8889,III,II,Yes,IN,No,Leisure,Rural,No,New Hampshire,20073,30000208,Mazda,CX3,Used,2019,18279.0,,Comprehensive Coverage,,Car Rental I,,,,
8890,III,II,Yes,OUT,Yes,Leisure,Rural,No,Hawaii,20053,26504,Chevrolet,Express2500,Used,2017,27251.5833,'20/40/10',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8892,III,II,Yes,OUT,Yes,Work,Rural,No,South Dakota,20053,26508,Chevrolet,Express3500,Used,2017,21718.2432, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8912,III,II,Yes,IN,No,Leisure,Urban,No,Hawaii,20001,21422,Acura,MDX,Used,2014,19500.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
8918,III,II,Yes,OUT,Yes,Work,Rural,No,Tennessee,20024,30004,LandRover,LR4,Used,2013,20659.1667, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8938,III,II,Yes,IN,No,Work,Urban,No,Connecticut,20005,20445,BMW,335,Used,2014,19897.15, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8940,III,II,Yes,IN,No,Leisure,Urban,No,Rhode Island,20077,21145,Nissan,Frontier,Used,2017,16490.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8949,III,II,Yes,IN,No,Leisure,Rural,No,Alaska,20088,36417341,Toyota,CorollaHatchback,Used,2019,19606.5, '50/100/25',Comprehensive Coverage,,Car Rental I,,,,
8951,III,II,False,OUT,No,Leisure,Urban,No,Connecticut,20088,30003416,Toyota,RAV4Hybrid,Used,2016,21979.2353, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
8955,III,II,Yes,OUT,No,Work,Urban,No,Virginia,20025,21425,Lincoln,MKX,Used,2013,15511.32, '25/50/20',,,Car Rental I,,,,
8965,III,II,Yes,OUT,No,Work,Rural,No,Wisconsin,20015,56749,Ford,Transit350,Used,2016,23855.7143, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8966,III,II,Yes,OUT,No,Leisure,Rural,No,Massachusetts,20017,34743,Honda,Crosstour,Used,2014,16796.0, '20/40/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
8967,III,II,False,IN,No,Work,Rural,No,Colorado,20025,21425,Lincoln,MKX,Used,2015,20239.0, '25/50/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
8979,III,II,Yes,OUT,No,Work,Urban,No,Nebraska,20005,35050,BMW,550GranTurismo,Used,2014,28000.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
8994,III,II,Yes,IN,No,Work,Rural,No,New York,20052,21887,Cadillac,SRX,Used,2014,18162.1786, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9001,III,II,Yes,OUT,No,Work,Rural,No,Georgia,20053,36274172,Chevrolet,BoltEV,Used,2017,21833.75, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9005,III,II,Yes,OUT,No,Work,Rural,Yes,Tennessee,20005,22395,BMW,Z4,Used,2013,23366.6667, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9006,III,II,Yes,OUT,No,Leisure,Rural,No,Idaho,20005,20444,BMW,328,Used,2014,18360.0, '25/50/15[24]',Comprehensive Coverage,,Car Rental I,,,,
9009,III,II,Yes,OUT,No,Leisure,Urban,No,North Carolina,20070,21196,Lexus,GS350,Used,2015,25054.1515, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9010,III,II,Yes,OUT,No,Work,Rural,No,Minnesota,20070,21289,Lexus,IS350,Used,2016,28268.7333, '30/60/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9016,III,II,Yes,OUT,Yes,Work,Urban,No,Minnesota,20015,50243,Ford,CMaxEnergi,Used,2016,15410.52, '30/60/10',,,Car Rental I,,Personal Injury Protection,Med Pay,
9019,III,II,Yes,OUT,No,Work,Urban,No,Pennsylvania,20005,20487,BMW,550,Used,2013,19867.875, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9024,III,II,Yes,OUT,No,Work,Rural,No,Indiana,20070,21027,Lexus,ES350,Used,2016,25017.25, '25/50/25[26]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9026,III,II,Yes,OUT,Yes,Work,Rural,No,New Mexico,20061,22107,GMC,Sierra2500,Used,2013,24966.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9028,III,II,Yes,IN,No,Work,Urban,No,Kentucky,20019,54814,INFINITI,Q70,Used,2015,22730.0, '25/50/25[27]',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9029,III,II,Yes,OUT,No,Leisure,Rural,No,Missouri,20064,36301306,Hyundai,IoniqEV,Used,2017,21688.0, '25/50/10',Comprehensive Coverage,,Car Rental I,,,,
9030,III,III,Yes,OUT,No,Leisure,Urban,No,Connecticut,20052,21081,Cadillac,Escalade,Used,2016,49160.4, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,,,,,
9031,III,I,False,IN,No,Leisure,Urban,No,Maine,20064,22317,Hyundai,XG350,New,2019,13767.0, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
9039,III,I,False,IN,No,Leisure,Rural,No,Kentucky,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25[27]',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
9044,III,I,Yes,IN,Yes,Leisure,Urban,No,Delaware,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9052,III,I,Yes,IN,No,Work,Rural,No,Nevada,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9057,III,I,Yes,IN,No,Work,Rural,No,Tennessee,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9071,III,I,Yes,IN,No,Leisure,Urban,No,Wyoming,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/20',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9076,III,I,Yes,IN,Yes,Leisure,Urban,No,Oklahoma,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9080,III,I,Yes,IN,No,Work,Rural,No,Iowa,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9090,III,I,Yes,IN,No,Leisure,Urban,No,Michigan,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9096,III,I,Yes,IN,No,Leisure,Rural,No,Massachusetts,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '20/40/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
9103,III,I,Yes,IN,No,Leisure,Urban,No,California,20012,20991,Dodge,Dart,New,2016,14595.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9114,III,I,Yes,OUT,No,Leisure,Urban,No,North Carolina,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9118,III,I,Yes,IN,Yes,Work,Urban,No,Florida,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '0/0/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9128,III,I,Yes,IN,No,Leisure,Urban,No,Hawaii,20012,20991,Dodge,Dart,New,2016,14595.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9133,III,I,Yes,IN,No,Work,Urban,No,Texas,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9134,III,I,Yes,IN,No,Leisure,Urban,No,Indiana,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25[26]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9145,III,I,Yes,OUT,No,Work,Rural,No,Iowa,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9149,III,I,Yes,OUT,No,Leisure,Rural,No,Pennsylvania,20064,21073,Hyundai,Entourage,New,2019,13767.0, '15/30/5',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
9153,III,I,Yes,OUT,No,Leisure,Rural,No,New Hampshire,20064,21073,Hyundai,Entourage,New,2019,13767.0,,Comprehensive Coverage,,Car Rental I,,,,
9154,III,I,False,OUT,No,Leisure,Urban,No,Hawaii,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,'Gap Insurance'
9155,III,I,Yes,IN,No,Leisure,Urban,No,Oklahoma,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9156,III,I,Yes,OUT,No,Leisure,Rural,No,Louisiana,20053,47275,Chevrolet,Spark,New,2019,14103.2314, '15/30/25',Comprehensive Coverage,,Car Rental I,,,,
9159,III,I,Yes,OUT,No,Work,Rural,No,Mississippi,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9161,III,I,Yes,OUT,No,Work,Urban,No,Louisiana,20064,22317,Hyundai,XG350,New,2019,13767.0, '15/30/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9165,III,I,Yes,OUT,No,Leisure,Urban,No,Nevada,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9168,III,I,Yes,OUT,No,Leisure,Urban,No,Alaska,20064,22317,Hyundai,XG350,New,2019,13767.0, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9185,III,I,Yes,IN,No,Leisure,Urban,No,Maryland,20064,22317,Hyundai,XG350,New,2019,13767.0, '30/60/15\xa0[28]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9195,III,I,Yes,IN,No,Leisure,Urban,No,Mississippi,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9205,III,I,Yes,OUT,Yes,Work,Urban,No,Georgia,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9212,III,I,Yes,IN,No,Work,Urban,No,West Virginia,20030,21466,Mitsubishi,Mirage,New,2018,14610.0,'20/40/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9214,III,I,False,IN,Yes,Work,Rural,No,Illinois,20064,21073,Hyundai,Entourage,New,2019,13767.0,'20/40/15[25]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,'Gap Insurance'
9230,III,I,Yes,IN,No,Work,Rural,No,Connecticut,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25[23]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9248,III,I,Yes,OUT,No,Work,Urban,No,New Jersey,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '0/0/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9250,III,I,Yes,OUT,No,Leisure,Urban,No,Nebraska,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9252,III,I,Yes,OUT,No,Leisure,Urban,No,Mississippi,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9256,III,I,Yes,OUT,No,Leisure,Rural,No,Utah,20064,22317,Hyundai,XG350,New,2019,13767.0,'25/65/15',Comprehensive Coverage,,Car Rental I,,Personal Injury Protection,Med Pay,
9259,III,I,Yes,OUT,No,Work,Rural,No,Nevada,20030,21466,Mitsubishi,Mirage,New,2017,12580.0,'25/50/20[30]',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9264,III,I,Yes,OUT,Yes,Leisure,Rural,No,North Carolina,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '30/60/25',Comprehensive Coverage,,Car Rental I,,,,
9265,III,I,Yes,IN,No,Leisure,Rural,No,Georgia,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '25/50/25',Comprehensive Coverage,,Car Rental I,,,,
9268,III,I,Yes,IN,Yes,Leisure,Urban,No,Alaska,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '50/100/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9269,III,I,Yes,OUT,No,Work,Rural,Yes,Iowa,20030,21466,Mitsubishi,Mirage,New,2017,12580.0, '20/40/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9276,III,I,Yes,IN,No,Work,Rural,Yes,Tennessee,20012,20991,Dodge,Dart,New,2016,14595.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9277,III,I,Yes,IN,No,Work,Urban,No,Pennsylvania,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '15/30/5',Comprehensive Coverage,Collision Coverage,Car Rental I,,Personal Injury Protection,Med Pay,
9280,III,I,Yes,IN,Yes,Work,Urban,No,Tennessee,20064,22317,Hyundai,XG350,New,2019,13767.0, '25/50/10',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9281,III,I,Yes,IN,No,Leisure,Urban,No,North Carolina,20064,30263,Hyundai,GenesisCoupe,New,2019,13767.0, '30/60/25',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9284,III,I,Yes,IN,No,Work,Urban,No,Colorado,20030,21466,Mitsubishi,Mirage,New,2018,14610.0, '25/50/15',Comprehensive Coverage,Collision Coverage,Car Rental I,,,,
9286,III,I,Yes,IN,Yes,Leisure,Rural,No,Maryland,20012,20991,Dodge,Dart,New,2016,14595.0, '30/60/15\xa0[28]',Comprehensive Coverage,,Car Rental I,,,,
